"Genes","E13.5_Skin_Mes_Ventral_121","E13.5_Skin_Mes_Ventral_122","E13.5_Skin_Mes_Ventral_123","E13.5_Skin_Mes_Ventral_126","E13.5_Skin_Mes_Ventral_128","E13.5_Mammary_Mes_111","E13.5_Mammary_Mes_113","E13.5_Mammary_Mes_114","E13.5_Mammary_Mes_115","E13.5_Mammary_Mes_117","E16.5_Mammary_Mes_41","E16.5_Mammary_Mes_42","E16.5_Mammary_Mes_43","E16.5_Mammary_Mes_46","E16.5_Mammary_Mes_62","E16.5_Fatpad_52","E16.5_Fatpad_53","E16.5_Fatpad_56","E16.5_Fatpad_57","E16.5_Fatpad_58","E13.5_SMG_Mes_1","E13.5_SMG_Mes_2","E13.5_SMG_Mes_3","E13.5_SMG_Mes_5","E13.5_SMG_Mes_6","Markers_of_tissue"
"Pard3b",956.875624774887,952.69370900863,724.298771587341,767.822657905759,757.764705037629,886.603717796603,977.279340229475,1001.37846714894,788.504764132484,783.022749491678,1794.08216788632,1634.1755212419,1437.56849464242,1103.10672773486,1254.0067102549,1022.0356651967,1123.12483555073,1037.43651093799,882.145332326499,1057.97382661825,2916.2430391692,2669.60020364229,3510.13521432432,2994.68295169623,3219.91263406225,"E13.5_SMG_Mes"
"Il1rapl1",83.8875924538609,31.2538253567888,74.4510716626567,43.8696308891543,58.4199854395637,220.652014068673,220.435139514815,212.044854765883,127.146176513555,242.148460110677,70.7287502383875,59.3462632799708,60.0681412988711,76.9284227703675,56.322864334692,32.505865527838,30.5439002723754,32.6383094171349,39.8160945280918,25.2987806189801,622.458612893674,803.24217514431,967.830312709932,667.747638637003,850.639546353569,"E13.5_SMG_Mes"
"Bmpr1b",128.838851884953,162.952121463877,177.185105426641,139.220991671481,184.876923783458,96.2248919602668,83.0966939831019,108.58838221608,97.7546575552612,98.8580637353378,144.12289117603,98.3611302374946,100.73983880445,85.7577473108734,74.5485899641374,222.246121476903,379.49532432552,187.207821744765,180.467872705464,120.617643255479,573.823865245302,406.845188065443,494.495095163476,431.367950393261,697.750993956289,"E13.5_SMG_Mes"
"Robo2",3843.90007410822,2993.28835535839,3470.0557016873,5039.86676320734,3369.33227191129,2661.35092228686,3334.23349445047,2720.22733624367,3173.87505606351,2861.50756629656,3319.03971974771,3146.67735094254,2853.87455474179,3320.13291897664,3755.42478139359,662.191642632857,685.371149216697,604.199058371221,556.838232878637,561.321399808512,17461.3781428802,19069.2121913626,23280.4126269717,21211.2373897067,19688.1135069137,"E13.5_SMG_Mes"
"Adarb2",393.265931190621,203.197071174145,416.112962300866,273.157949675404,456.082027643995,307.866989106147,314.454560187641,367.987786169843,274.771368164194,242.898213827451,541.078432958373,303.375272440208,417.171803586358,551.472340646827,332.308080951262,154.746809518624,203.616630057339,329.221373702369,290.091791031508,307.549983019635,1946.43919604387,1140.35974291962,2138.03646157945,1478.60565192688,1596.50388499828,"E13.5_SMG_Mes"
"Dlg2",174.200104909673,322.192733434262,186.253895420401,262.841937906443,147.428429421304,426.944389079925,337.255480089944,202.017484906336,168.767214828609,167.384000999557,289.964227327949,323.434192557789,333.542460945526,268.691957728171,218.04649307801,156.787038499689,165.305581433877,108.924937321524,117.544598343705,94.3849342228779,1220.11490195334,742.882430169499,1327.99858746118,735.20831366431,1154.52587088233,"E13.5_SMG_Mes"
"Map1b",8433.59151048986,7872.17102409187,7275.18157216147,8629.98946162652,8071.65710275155,7989.39245020366,11894.259085494,11335.1407571961,9989.34170228154,8792.13236356397,7302.1650065049,6587.48580482165,8713.73163236998,6899.21854427562,7634.44509021583,5990.12704370128,9214.87971695518,6486.55302813932,6480.64662922035,7550.75745985266,22482.3955173991,16031.3482560707,24565.6808504307,25223.8201404732,22653.6312810251,"E13.5_SMG_Mes"
"Nrk",2649.50768261653,3595.36153770282,2249.926133674,2465.92280473526,2845.03114119479,5647.9968774724,5514.32904687731,6755.05609667461,5251.79393408859,4324.99190860224,12681.671906168,12031.9496364597,10513.98823308,11897.4603739829,11570.5616307263,20997.5447166364,30814.7225770133,17016.6748078429,16445.8566245774,13043.4429408062,51352.6028405358,42826.8436064648,51864.0210700575,55911.0078655343,55721.9213879892,"E13.5_SMG_Mes"
"Mllt11",203.580135590141,147.519755222631,189.849726750184,152.417684377918,145.666747259399,120.284051863052,134.751158497204,167.807491860796,153.211790751898,172.150202051177,159.330169035537,203.074291627391,148.17072404435,282.35009172226,179.674605479553,216.279816354033,268.859109021963,210.956234639491,234.357152992977,237.352618617955,521.200701699711,560.286298828251,561.712615774182,600.652061016369,723.385975504747,"E13.5_SMG_Mes"
"Nrd1",1725.2547934245,1885.55864237584,2350.06266563234,3107.13709481558,1822.79346330516,2511.55952139348,1571.41823760157,1310.24115223743,2586.65768014004,1436.69430324372,1831.67848662119,1040.00860206815,1996.32817366818,1871.16809761332,2078.56007553412,3743.23178676701,5362.04656067026,1106.51200170227,587.53578700805,1064.03275641721,5914.06782975214,4663.49606333797,4351.37784582042,6494.3561155462,5815.79128846127,"E13.5_SMG_Mes"
"Nt5dc3",70.0752490752959,96.7246889164763,66.5769762765793,82.9124595797984,78.2580309525198,199.302447430899,79.9743973300282,88.9839106251079,91.637471898474,244.036737089713,246.597890573063,182.235690687933,218.69975039669,429.235010095615,218.619279138107,194.916864131569,176.579227756956,182.867384551124,180.351114759824,205.419731492827,1257.72178726601,310.934129763381,323.988528963493,751.64844528867,701.581226307854,"E13.5_SMG_Mes"
"Dedd2",142.426357810696,155.725555962742,141.44121903687,102.529736019126,139.265564485734,147.882669132842,107.352535255188,137.872934833729,144.556013343956,94.2301662791073,121.163520187958,113.052168864259,121.632345101624,151.363268631988,76.0920678941552,176.961111963045,115.236122367117,118.231833710752,153.897853512568,111.867412093706,262.597380298271,279.847665556384,298.118118215886,303.387708285278,292.409529199015,"E13.5_SMG_Mes"
"Ankrd24",300.940501623639,316.264939697508,267.642794640244,315.836624061647,275.825166439316,273.654769928096,350.994737585497,315.279835893067,278.568961702042,500.100776198173,403.467719499277,341.126723889184,335.875050944549,341.869206928,357.392712802616,323.053456524831,232.346656315942,301.096870497529,277.502505919258,342.539684577499,830.629409520535,854.627385675464,940.776386989736,855.949521258431,671.155122200501,"E13.5_SMG_Mes"
"Ep300",2033.22268470609,2378.96166779376,2034.36265821048,3041.81089579058,1789.36931785663,1827.70067566311,2513.05116343222,1864.01182023042,1776.52935064763,1722.03763619178,2622.51370509811,2762.93874930508,2665.96641798894,2309.74574102121,2569.86204882142,2369.12641890168,3913.35677925848,1890.37114695758,1669.51923463942,2160.65992701867,4798.83940148201,3522.9316888738,4986.18438662166,7483.73605320885,6465.98184965265,"E13.5_SMG_Mes"
"Ntrk2",451.049275437484,456.406272784107,371.027290836071,523.405625107427,308.532653380365,813.394102467516,487.794880505279,824.228263831765,663.133858910052,483.113470918757,735.120279349872,755.012001569711,602.361159809495,752.787835254795,679.389625645673,2238.92851286992,1757.3575964747,1394.35577466396,1806.65610910427,1713.31660548156,6422.41865778877,6724.67124476659,6720.23841699446,6617.64301550804,6921.92019147735,"E13.5_SMG_Mes"
"Map6",45.0378552586201,35.2026113144875,27.8032658541058,20.1405015010867,25.928946192585,10.7314623798548,26.3352766114044,28.9110049572044,17.6134873847588,30.3644825849041,61.0423680370953,29.6968871979333,74.8702063054898,67.3199319714476,47.1115013567844,121.854288841691,107.709560953527,133.60062168423,119.136133916552,88.9352838027177,273.851727636017,276.783084008273,305.814888460363,300.984652455748,344.53943312323,"E13.5_SMG_Mes"
"Pcdh9",1236.46836798256,1748.92785195049,925.845330252541,1304.34268626492,902.531662016205,935.875745079918,817.908397781182,961.034507957133,724.994203975503,537.689467547756,827.94504225498,716.70762961635,706.551705925968,741.440670392766,843.032236087889,366.044377513548,451.285282704345,564.881308553967,417.043047938105,630.563588418359,3273.81029428658,3813.4732301829,4010.99681116778,3166.46557711842,3726.61143103241,"E13.5_SMG_Mes"
"Maf",1427.28737895762,1397.55061554649,1162.3411546363,1159.51811818854,1135.79687357614,2241.45366364206,1875.22409053804,2091.85332980928,1687.89919294498,1815.22132774848,2066.7876175429,2006.05738622285,2659.04199578868,2605.3866303375,1745.89739653765,2493.39091630936,2909.53464433439,2898.02972541278,2814.8837412188,3552.47197177983,6363.79473789555,7628.73292435274,7881.05664208613,7594.75588424719,7680.40294260476,"E13.5_SMG_Mes"
"Abcd2",645.681526155399,433.962670596603,663.327980158807,406.284798023508,819.716995147161,387.755023861187,201.688641793221,321.054510385717,300.765250839396,298.631603938327,247.645128480676,235.751423803384,180.527019746103,235.040441250909,428.584617113353,272.894725626705,411.799471729665,398.020326693274,794.189742278211,667.017018910534,1300.26532677634,1232.44966472878,754.179331108382,2368.71990325804,1704.95181669225,"E13.5_SMG_Mes"
"Grik2",79.1628955871654,118.244165217097,45.2164140242849,27.6898117765509,46.5310068860156,49.5820132585446,103.082518771494,48.8048094178856,56.0283919905111,66.3523814164168,242.963882182997,145.078492178853,111.906940161133,141.218814355084,93.5816018283814,66.3394937464127,88.6577734871284,80.7302567592768,78.1341820604893,62.0310795488817,459.282164928663,296.870514823464,487.396660553876,325.681274303907,490.574329822826,"E13.5_SMG_Mes"
"Pla2g4a",291.468360147647,312.251685196627,219.612904171422,186.792405424825,144.518967584312,198.608839088154,243.127853442957,671.554932262805,380.041164733252,128.418780686882,416.16618598539,343.371341782142,503.434056478031,483.563764172705,433.396243198521,653.353946808337,561.094147054685,799.59762473313,535.989889575974,630.148377128554,1924.56545391959,1793.96044098794,1557.96694315726,1980.62646647329,1758.38709781179,"E13.5_SMG_Mes"
"Kcnq3",120.454132847968,75.6889869104697,119.187035823198,109.746111550788,125.876279876475,99.0615483488152,100.288640382398,126.9812334177,77.8051928486634,59.8817887482131,222.027293387589,161.104084297609,133.210353374179,186.995614250054,165.224993189457,74.1565799077203,126.382958728235,162.852758700851,140.573653011523,172.244955900822,283.894830593725,545.556561935329,420.128440592358,376.962865220695,534.517479331276,"E13.5_SMG_Mes"
"Grm7",12.073217171452,8.96572749167976,7.97757382652442,22.5966044609703,33.0251646384785,32.59315661457,92.6363224713137,109.767277356708,60.2747997619634,24.5527372663176,134.663986300373,230.46332284156,66.8630957299409,55.7934413065236,189.203130197331,9.28304483202094,24.9571407816861,8.88249031883437,31.3735206151863,84.2350383443064,493.732987740632,530.838479402954,534.107134924285,675.177950157445,580.940708728983,"E13.5_SMG_Mes"
"Scn3a",112.388500317947,131.309482494648,82.8926318278877,71.5575797556572,46.1663676117417,261.614786386874,66.733033854422,104.043607211475,67.7279647589678,120.946142332594,395.037746251015,342.647143970119,460.887732434071,251.626687061546,142.478770794303,97.2355269629384,385.442593518702,189.962017600378,233.113677804763,137.775759504641,709.894807336553,684.872599255575,991.462673433559,658.959481693817,654.179699654372,"E13.5_SMG_Mes"
"St6galnac2",68.490331877471,50.0599802164632,44.7405142508314,52.9910300070857,68.2130755139467,53.4920624662233,65.8350772914959,89.1627548606457,77.4284925523291,126.524184917151,113.804056404631,86.0112081529622,83.9109533480424,132.202085579731,66.4806630460481,68.4538681667205,56.3345350169465,63.1932865091603,107.797230411703,159.640397093979,132.374661300253,234.066462560433,244.332158888774,184.916705728892,211.280293961554,"E13.5_SMG_Mes"
"Tmem178b",63.7806337470521,31.4086447869785,35.9582004809114,25.528644537766,20.8331117984214,29.3643314947186,39.869803115617,45.3552289046095,28.9566438009692,19.9312051392104,45.3303993936096,59.566956364296,51.1651928256077,61.2175695274961,47.2280069526211,65.0729499084068,166.05254606101,59.8584449344001,80.6154590576835,65.0418016371802,295.65869893746,191.350106740171,344.544091359367,447.396993138839,307.704842967953,"E13.5_SMG_Mes"
"Mab21l2",616.431177282016,1444.14850609299,229.707971847361,549.031928851849,369.759299630769,28.9124865054639,70.3634470785131,120.708193346513,86.5529927238649,46.4542738016912,9.13466972133899,2.41089833969597,4.86074714598048,8.15143245107808,2.02456609118088,5.64082904873284,22.8713470528941,5.31673564470738,36.966461516316,15.7233325958709,1713.75552746549,1687.22908862478,1503.1871260939,1756.18774575347,1600.51545828033,"E13.5_SMG_Mes"
"Camk2b",128.322481458204,48.3170949656386,106.010286952032,58.0156306369967,64.6560511541612,73.1750437606715,79.4352504235543,101.038088105659,116.040750851576,71.7353857494478,102.609800368963,100.19841668702,78.5977077220684,126.589704821563,38.0827936126362,231.831072809093,238.911000168676,194.068178560957,290.879356908674,54.663369907748,835.08591877511,908.346693173775,1003.49899928724,1352.30463289493,761.130654781198,"E13.5_SMG_Mes"
"Adtrp",10.554173996717,1.26543196127801,2.40139588959679,3.07138164788938,3.33124007806968,5.06493904862734,8.25603583372484,10.7134986858964,4.33063661386112,2.18068468913282,9.63522923999871,7.44260726085822,3.00109145261034,10.7845828991054,40.7128699379226,59.2193693837732,4.05025347065763,18.0814374950031,8.64219729618808,8.41342629513928,379.966057254194,592.608503035611,428.162472311555,435.170913462252,529.433672054608,"E13.5_SMG_Mes"
"Adamts17",826.585030489088,1324.89682766118,1363.54578758941,1840.67009836304,1032.66908000246,2103.51781553523,1983.57943120207,1522.76452450739,1805.60757764242,1550.73921389434,2592.3386119694,2498.02928909664,1912.37291976158,1957.25035154877,1912.19877647985,810.858648731346,831.562951705829,493.51445944126,970.805291903474,1332.05062354094,6053.7464280395,4794.39051001973,6134.23073104457,7125.22715335527,6385.78466696476,"E13.5_SMG_Mes"
"Gpc6",1070.57983001751,1229.88728827319,804.449659725671,1434.35461242141,866.759620556318,1287.05361060428,1258.63399549277,1066.6342839936,1306.56896887273,1203.30187387717,1324.2776676814,1171.64356289289,1111.04016899939,1187.93966760003,1667.70540882774,1086.94393277238,1645.43965604122,1166.83222934901,978.286931592408,1017.63945766459,5203.07786981539,4114.77346573556,5841.01783952643,6388.17308901153,5493.87701643499,"E13.5_SMG_Mes"
"Col13a1",122.938717459734,167.46568041771,114.852766497877,135.42712623307,96.7861697116069,47.3863064855238,63.9050582758001,61.6416835097606,62.3615528382643,33.9853793695218,145.205557299141,194.86632422766,147.805255084427,103.606260851248,158.277559068017,51.2934269753746,50.1130885382492,63.4249961795173,61.9116391126528,76.6748505337694,713.022741803333,1114.78035874675,895.2263969946,773.851401923838,708.266522078986,"E13.5_SMG_Mes"
"Ntrk3",296.595246107472,149.938618788588,147.197857824369,135.699800959241,139.263079793354,305.23588781306,436.362530008404,421.952914599632,477.191596849893,194.829227818821,868.389466138273,630.147099583948,609.541365225946,511.295065979627,1474.26923460913,956.064914617433,461.233563332273,673.22434930264,601.704879642087,524.271513141869,1322.90330050886,2542.3149998983,2256.14267097592,3749.84166125501,1772.51371045204,"E13.5_SMG_Mes"
"Pde1a",56.7305466273808,68.2450682834412,76.92647827627,63.6874155460852,77.9024614294759,69.3586888699917,41.3620148509087,79.1250893450856,40.673960230267,44.0519673385636,139.928146719708,138.891496390855,119.067318377584,149.230142073513,118.712889221987,666.654799116031,396.027270611887,425.557408962269,573.148035398324,347.270175247942,1119.69102969198,1524.62882406867,1281.69377635613,1331.24887310266,1290.71857652787,"E13.5_SMG_Mes"
"Zfp941",143.895088738916,170.573783981264,131.498895070425,124.444089695739,154.467142688633,110.031464828611,136.728000659341,112.873830774413,120.022079309681,150.43858798851,44.5943627874631,23.7712741898972,47.3671895616198,46.1242642282431,44.677008470856,24.3660445740065,21.4771182585983,46.7239543524622,30.1962935609416,28.4742981687153,360.360057854991,340.783489483336,377.754845975783,266.427286804377,358.897220936723,"E13.5_SMG_Mes"
"Kcnd2",177.871307756142,308.532491711706,110.120268820566,201.593049386398,119.107175890934,157.420685598458,181.314974597537,199.819751327632,202.784567666259,279.046966161673,89.9272501859323,86.5252292539038,72.6868166086893,92.8725223863055,89.8159214269069,95.5989714150497,118.961522573631,66.2546616047325,89.5051158023136,109.724598706738,341.982402022291,506.626563869485,446.004376478633,442.525392944109,427.389515709691,"E13.5_SMG_Mes"
"Plac1",129.00646595299,106.871997628928,136.019307852273,104.019170485646,102.708742253792,164.469476003457,104.873678122342,121.216645814289,103.608763099749,107.375775126513,140.762969039443,64.6176572379662,94.2665842398936,92.564338027585,119.304494085161,62.6658075550408,87.7211024261022,116.255184026652,89.2883890679405,100.860229138434,280.014618575633,495.733022845685,363.519635003466,215.118493423784,381.863211802807,"E13.5_SMG_Mes"
"Cxcl12",451.763092689776,403.927071444922,545.092091306567,521.431039377519,469.484680998676,853.796849876516,1207.52477188634,1257.07145476474,1271.83835979539,1025.15136762569,2534.14387500118,2867.24117609502,2611.43025497896,2524.21606397717,2454.72055888279,2579.45281722796,3768.72237069591,3369.62211808431,2353.39934623344,3266.03795400681,6062.29477081009,6312.61940131931,6532.40973832643,6995.42257913937,7369.8479228543,"E13.5_SMG_Mes"
"Hipk2",609.253380109381,555.592016053651,579.843688182218,637.698634739633,562.284510252542,629.676985618689,496.775850001029,780.765774623846,505.460198089842,379.078353822644,903.15136460853,788.861279382504,567.486812460983,726.518973880923,554.67072023775,852.317929344135,1125.52345321378,899.212262024893,784.153148137635,1127.85986641635,2454.92638045493,1888.97428898646,2977.55525746887,3444.76271849648,2820.78754375312,"E13.5_SMG_Mes"
"Sec22c",178.6683287381,218.258710070153,222.623988730376,447.136726752019,136.460577570976,140.204985352651,248.253495905268,171.948442370133,111.895191346439,197.512600800458,242.09152308956,213.779139633839,217.210012411305,184.050432637003,257.683789645717,211.467170043198,289.921389742546,174.265153570609,206.038668704435,316.926328697658,377.069507290005,506.711029109753,516.472311242515,634.202594803135,1085.93901216238,"E13.5_SMG_Mes"
"Pclo",71.9371786280592,34.3001824288824,36.2688749644836,23.6891950233724,39.625213987702,27.5622889862896,43.6009277310013,47.9661896700958,27.3982556540945,34.1883906883032,43.6626936869892,43.3381082159858,42.1671511809767,92.2874579764963,52.1736945310993,67.0141933367683,118.345228927116,85.5638240877603,79.0430530527363,66.9739465135533,506.278429718278,414.69814232168,649.161738023711,571.02022700615,792.572694707228,"E13.5_SMG_Mes"
"Cyp2d22",189.877457234276,167.361649145091,133.886732370679,158.84912363137,173.896803889545,260.821589010198,261.350735204431,216.938031998888,202.975989194931,244.085771985016,159.346124733691,363.202766766627,365.936227796442,210.921811559067,270.757997874562,171.465048146254,126.990515815071,162.697028865547,301.745264236769,195.403725660443,1030.87265974182,1423.56096340735,1315.03571168971,1318.99248618186,1393.86405869029,"E13.5_SMG_Mes"
"Tubb3",176.93489258623,101.811581357906,205.35110407002,131.842784174932,164.672036021086,94.6956184956603,132.443778216323,119.685880151787,154.118438564218,117.801569306589,14.0449919647116,12.5463346622179,13.7974733841137,22.0364265407135,22.9873276008992,23.483936374252,19.3690386226973,23.8953808704205,25.0987709362917,17.8525857433661,3575.44624403938,2763.94111549973,3250.42839197644,3253.90279861618,3121.23175567876,"E13.5_SMG_Mes"
"Dgkk",26.1824715716756,16.0729336256225,26.6887459642096,30.8163732910322,30.0130277733268,27.2517671065287,18.6685895301242,23.502461056807,18.447441413066,18.1768466254681,41.1288130847344,34.7361917457894,27.5131926554361,29.9606459543772,28.7768018243952,23.2238807918891,37.8652563987407,13.6791888625808,30.0032047931902,27.7433992189317,695.532669693858,291.448998748161,613.028589658365,801.183512653321,767.250028701867,"E13.5_SMG_Mes"
"Syt9",43.247654968589,48.8297771222262,38.5481052623101,39.6748644162553,39.4464256740619,109.15193871883,88.0223207098353,124.294471051608,111.401497695488,131.269374363833,72.3274526270278,153.842958240731,118.813827297158,115.412106379685,108.044364604532,73.8907647789124,92.869288383023,94.737363174239,87.5041136635912,122.868508845738,477.367940307786,312.443092957397,542.393850974459,587.389468789249,442.833328273043,"E13.5_SMG_Mes"
"Sox11",2696.82725292546,4257.13540716118,2353.62687232688,2605.4631088763,2612.8550553712,1910.11155835312,2267.86112206029,2742.02414740502,2284.23995761992,2374.09989822723,1426.31448712624,1285.86104585663,992.175046708609,1182.96375389557,1168.61614620627,1202.29765226692,1649.59977968768,1358.22056289702,1232.72954945914,1123.37089152137,7732.70053070092,5211.826255926,6541.39752168661,6960.44458419921,7078.32752708008,"E13.5_SMG_Mes"
"Brwd3",949.498719841372,1148.61902669527,1008.90196473426,1585.63789664759,942.252575404093,1060.95909270492,1236.20904693107,1160.2482762045,1061.47428502331,930.594606300592,1260.87271878316,1224.77725868625,1010.783576528,780.891379980427,1222.77954874472,1276.76140675288,1750.15701092648,1284.14639649225,1004.30839197081,1306.01311722697,3487.31120843063,2169.81025909721,3076.09335986159,3111.66816464754,3405.11119676701,"E13.5_SMG_Mes"
"Aox3",3.81606114853519,12.6520209245437,9.66905203760599,0,21.558987498999,5.42955830782982,14.0673197321824,14.5221311566901,15.7223992341931,50.0011446156972,58.3951546509903,15.66340204903,67.9591139040861,89.0655745621202,33.4048288463774,68.9403783159095,31.2089464260609,50.8845095764309,45.0097373139429,61.1645246794638,884.619808526993,1012.46685702655,711.649330826906,772.023124936441,750.301879011665,"E13.5_SMG_Mes"
"Lgi1",19.6986975786974,44.3014032392218,23.9952900510362,24.2013131321878,20.1493589752712,65.5046934767651,36.0006505050767,28.4808848244004,34.6006996591787,15.1550181415379,142.139416740348,161.262410810008,185.429317682531,204.791588756618,92.447054870325,216.608285002092,264.207116892555,210.52692312938,289.089015962162,336.366091778008,533.017094539836,579.423349762506,679.471965695928,673.480550134606,548.502428067981,"E13.5_SMG_Mes"
"Capn6",4761.25573704659,5053.52712741806,4480.59303627508,4459.18953921702,5849.18799886911,6970.37182213608,6395.63895353092,10087.1461611903,7290.20206892071,6622.22295318198,3359.24425730665,3580.8038390512,2587.5726925333,3318.12130337913,2945.96648754211,14638.665771721,19005.2834964011,9837.79996974402,12599.7257092087,6053.94468299228,27920.0780690362,29110.7692350658,28432.5878681137,26266.500951597,27817.4296523594,"E13.5_SMG_Mes"
"Syngap1",459.603994896329,334.249071764386,488.399894390777,598.585883708034,410.338057210415,362.533168291575,451.751530851113,404.641747167818,338.892109230889,461.828084508611,584.870529810946,473.850412651195,437.760822730902,534.679360609825,468.261271951585,225.041244412156,371.465933322249,216.034292921889,170.107934054947,217.230407171186,854.457167136423,950.50688839709,1377.04602465694,1741.96118384284,1217.03836720865,"E13.5_SMG_Mes"
"Pex26",230.738516688717,289.780230052308,272.339751375531,285.763551276251,251.343764779998,314.295477640329,295.130673374491,270.315492235399,329.931106420149,261.536549936165,222.364573258036,236.584366408813,226.560958913576,251.781913390057,214.496534040784,256.458496860022,209.84646317002,244.521272342341,270.677118130341,234.42835333554,588.125388999516,638.007095067374,590.546771231343,675.614272080274,602.553097272714,"E13.5_SMG_Mes"
"Syt11",178.742071089654,228.77595983198,170.07856861103,226.72602611941,167.767289698115,290.023134533255,255.02528532908,207.92561710295,163.446332010781,200.758254157453,253.023933044481,214.212185988008,272.973857485199,285.059912103058,423.669809042458,273.440251517757,224.412496809899,392.134852855825,248.36244464713,297.48996705437,1131.13938748496,1109.80100038539,1013.20609320361,1133.65606608904,1026.04891031873,"E13.5_SMG_Mes"
"Nr2f1",54.0528338652406,133.372651058172,115.265732490026,163.836207601738,102.328587330658,180.811792033662,112.093842306166,127.601873275006,137.221893033327,121.088620162586,249.281911238986,211.847729168962,198.630664695958,210.708698001587,169.847872561634,159.443232827757,315.794152037678,185.376786170365,244.453616755454,207.047406973059,3783.54817490826,4278.70002320398,4756.29286020985,5622.0591338114,4534.14755165216,"E13.5_SMG_Mes"
"Gprin1",132.482583260942,105.753914411806,123.067268291148,104.162661521742,87.6561553106944,138.609206226142,152.201232067722,139.323826404993,143.21564445354,127.393068408025,85.8006837832509,87.6006188608496,99.8351590346386,129.504689801174,114.605914170454,59.4038707260275,102.618994713751,93.2201374641976,90.9746632032596,96.6201689669632,343.388548905659,324.997917568435,366.596223691311,463.484803964296,388.021727497131,"E13.5_SMG_Mes"
"Ank3",1680.14170063995,2112.4488146069,1695.13577752605,2407.17849798887,1902.3694760501,1897.94644131052,1522.21935071994,1703.45799540378,1463.22150197141,979.804378090737,2106.30070743999,1578.78999324082,1457.70378517273,1654.69106552904,1355.752690913,1837.03576108608,3105.31698132677,1860.16017160693,1790.02656621549,1713.63952392409,10640.582332881,8628.60287425389,12530.8322036019,13290.1841582358,11456.3275251002,"E13.5_SMG_Mes"
"Prss36",42.7807352519328,30.8084056030775,37.4324454375195,260.596351333828,32.7641812432859,48.8075625065193,39.4057512566205,137.241445861959,44.9023437195078,52.0851128511216,50.2030944776168,42.0431763389971,46.9539828391987,48.6499917744752,44.3469603593872,58.7600305677657,51.4607580775101,55.0098351539974,66.1594477270558,49.8450781959392,48.0380784134667,72.710889362498,709.192622302263,1795.27313998388,885.887854343646,"E13.5_SMG_Mes"
"Zfp804a",14.4217798878152,3.05236465997906,2.89621890876749,7.51500414468767,15.7675960051882,9.10853648032274,16.6732846862521,10.5486865154475,11.7665891984742,8.51909831028388,63.6452751341988,49.3691231214521,45.9429306005453,53.736343605167,49.7496145618301,20.0322147121146,13.3284680375234,5.93854631602604,25.2949142336119,32.1952784522214,474.265439882173,312.527099161396,409.469393426262,422.011919444601,599.271205234573,"E13.5_SMG_Mes"
"Gspt2",145.832721104461,166.010857003389,134.375436915116,108.891215390839,157.761040531073,86.4792589826489,122.368839927022,101.857500835259,117.378862301987,114.91784206569,112.975389453131,100.439103171365,126.05501517126,141.12209036973,109.864726094352,131.04118817778,154.814917956373,122.402537429403,110.431386852109,152.189755264407,344.035252447201,340.878343709523,363.378726284817,341.428281113228,341.750467216282,"E13.5_SMG_Mes"
"Rybp",2323.08604402384,2051.51017423349,1949.05561226168,2569.2882716604,2396.28726529388,2334.80826663946,2202.21549247925,2311.42574844103,2233.34627918994,2275.09058980766,1731.08829842135,1598.96649946523,1430.97698981203,1609.91731949373,1959.1657233547,1035.22504410509,1421.42348211351,1074.59978151548,1163.07801524782,1285.95985833254,4797.47429167071,4283.39809051291,4858.93066299957,4872.14776371332,5490.85289225675,"E13.5_SMG_Mes"
"Klf14",227.930897364158,208.41267652049,201.628661220754,192.275723574422,178.191837947067,491.108195212091,386.362275713076,455.091873837096,431.208563428251,485.911436344616,281.164946783864,326.873088292525,308.918970586929,351.754678538132,278.53027318906,729.926264098438,596.790304911048,614.843259691918,678.408093637991,548.622993533692,1362.61381945669,1682.45388747702,1459.82507742039,1300.02941742416,1548.16621774559,"E13.5_SMG_Mes"
"Trim68",226.321113978091,342.581820144199,246.039935750311,291.297791780007,248.63252736505,192.066739054893,306.273467564686,227.904244567711,251.786081193019,222.405396442643,208.675679381636,225.432096846925,235.568329004887,268.340832342679,177.830106696762,290.120821231968,219.401919425098,173.304708377067,178.904331142209,208.117948473293,531.898950156412,553.670716265916,621.458539070865,555.913337753232,542.505093642678,"E13.5_SMG_Mes"
"Kif5a",40.2728228388921,26.5723658160712,40.4968011434927,30.7811034173542,66.3881956466655,85.4813890606675,97.8255948359495,145.569492234924,169.747608434899,108.230569245739,76.3863942109474,62.6764373834621,69.339779937169,57.4677019764371,83.6990345118338,75.5184231762471,60.022687562511,54.037078985342,79.9714843317188,56.0886895897571,724.515027621079,754.171146745607,850.042754583612,806.128891023039,876.758569289613,"E13.5_SMG_Mes"
"Syndig1",170.107947088585,84.5241296629889,161.346548310576,120.802136972291,160.136669759803,220.926123971606,92.0031850837148,94.9205220430539,131.622549483472,112.364856735098,108.592047036392,88.5054305955775,128.817657260358,241.488065490671,83.4930001933904,54.0581991369132,170.423126353789,117.983784919306,95.421468022675,123.664717297623,603.681568677281,921.996604981928,932.801337626056,778.174024332817,583.372488658749,"E13.5_SMG_Mes"
"Plxnc1",651.712105669521,640.86878551121,558.278427340127,822.481883537996,889.101234137516,544.621234958605,745.942116441432,706.668096673846,554.597503584244,484.535100903638,851.709026312773,1247.22057052144,703.058945175877,1360.09367538316,1168.25410231287,892.873690105612,876.616267659602,1076.80851756786,820.985894840325,882.906668984006,2610.04690880327,2571.39444385751,3370.24686567133,3205.89839616485,2932.66069950467,"E13.5_SMG_Mes"
